COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56797","STARLINK-6058","PAYLOAD","U","23078AG","2023-11-08 03:00:05","57856","14.98360406","0.0002823","70","334.0945","264.9697","95.114","0","999","2523","-0.00063252","-0.00007638","0","4077277","0 STARLINK-6058","1 56797U 23078AG  23312.12505854 -.00007638  00000-0 -63252-3 0  9992","2 56797  70.0000 334.0945 0002823 264.9697  95.1140 14.98360406 25232","2023-078AG","56797","6950.099","96.105","573.926","570.002","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55939","STARLINK-5918","PAYLOAD","U","23037AB","2023-11-08 04:23:11","448096","14.98326172","0.0002689","70","273.8978","263.1109","96.9744","0","999","3662","0.00011232","0.00001247","0","4077612","0 STARLINK-5918","1 55939U 23037AB  23312.18277139  .00001247  00000-0  11232-3 0  9991","2 55939  70.0000 273.8978 0002689 263.1109  96.9744 14.98326172 36620","2023-037AB","55939","6950.205","96.107","573.939","570.201","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56479","STARLINK-6044","PAYLOAD","U","23064AH","2023-11-08 04:02:27","865248","14.98353782","0.0002961","70","113.8097","277.3922","82.69","0","999","2840","-0.00052895","-0.00006402","0","4077507","0 STARLINK-6044","1 56479U 23064AH  23312.16837807 -.00006402  00000-0 -52895-3 0  9993","2 56479  70.0000 113.8097 0002961 277.3922  82.6900 14.98353782 28408","2023-064AH","56479","6950.119","96.105","574.042","569.926","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56780","STARLINK-5963","PAYLOAD","U","23078P","2023-11-08 03:36:09","509184","14.98324418","0.0002613","70","334.1982","253.3136","106.7736","0","999","2523","-0.000076482","-0.00001005","0","4077096","0 STARLINK-5963","1 56780U 23078P   23312.15011006 -.00001005  00000-0 -76482-4 0  9990","2 56780  70.0000 334.1982 0002613 253.3136 106.7736 14.98324418 25236","2023-078P","56780","6950.210","96.107","573.891","570.259","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49140","STARLINK-3118","PAYLOAD","U","21082L","2023-11-08 03:31:36","721920","14.98343298","0.0002365","70","244.0132","260.1479","99.9414","0","999","11926","0.00012492","0.00001398","0","4077483","0 STARLINK-3118","1 49140U 21082L   23312.14695280  .00001398  00000-0  12492-3 0  9999","2 49140  70.0000 244.0132 0002365 260.1479  99.9414 14.98343298119264","2021-082L","49140","6950.152","96.106","573.660","570.373","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55742","STARLINK-5594","PAYLOAD","U","23028B","2023-11-08 03:28:22","217376","14.98399703","0.0003056","70","234.1645","253.5904","106.4919","0","999","3833","0.0010254","0.00012185","0","4077204","0 STARLINK-5594","1 55742U 23028B   23312.14470159  .00012185  00000-0  10254-2 0  9991","2 55742  70.0000 234.1645 0003056 253.5904 106.4919 14.98399703 38339","2023-028B","55742","6949.977","96.103","573.966","569.718","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55289","STARLINK-5320","PAYLOAD","U","23010W","2023-11-08 03:24:47","809728","14.98323199","0.0002994","70","14.1226","274.6804","85.4013","0","999","4525","-0.00010421","-0.00001336","0","4077559","0 STARLINK-5320","1 55289U 23010W   23312.14222002 -.00001336  00000-0 -10421-3 0  9995","2 55289  70.0000  14.1226 0002994 274.6804  85.4013 14.98323199 45255","2023-010W","55289","6950.214","96.107","574.160","569.998","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55286","STARLINK-5338","PAYLOAD","U","23010T","2023-11-08 03:18:46","510848","14.98341765","0.0002941","70","14.1094","263.9443","96.1381","0","999","4525","-0.00032632","-0.00003986","0","4077485","0 STARLINK-5338","1 55286U 23010T   23312.13803832 -.00003986  00000-0 -32632-3 0  9998","2 55286  70.0000  14.1094 0002941 263.9443  96.1381 14.98341765 45253","2023-010T","55286","6950.157","96.106","574.066","569.977","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55290","STARLINK-5266","PAYLOAD","U","23010X","2023-11-08 03:12:47","396160","14.98312503","0.0003607","70","14.0916","263.1982","96.8767","0","999","4526","-0.00019459","-0.00002413","0","4077559","0 STARLINK-5266","1 55290U 23010X   23312.13388190 -.00002413  00000-0 -19459-3 0  9994","2 55290  70.0000  14.0916 0003607 263.1982  96.8767 14.98312503 45264","2023-010X","55290","6950.247","96.108","574.619","569.605","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56781","STARLINK-5989","PAYLOAD","U","23078Q","2023-11-08 03:12:06","322464","14.98331321","0.0002735","70","334.1284","271.9886","88.096","0","999","2523","-0.000018243","-0.00000311","0","4077096","0 STARLINK-5989","1 56781U 23078Q   23312.13340651 -.00000311  00000-0 -18243-4 0  9990","2 56781  70.0000 334.1284 0002735 271.9886  88.0960 14.98331321 25237","2023-078Q","56781","6950.189","96.107","573.955","570.153","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56791","STARLINK-5977","PAYLOAD","U","23078AA","2023-11-08 03:06:20","933280","14.98317548","0.0002992","70","334.1137","267.5055","92.5762","0","999","2523","-0.00013627","-0.00001718","0","4077098","0 STARLINK-5977","1 56791U 23078AA  23312.12940895 -.00001718  00000-0 -13627-3 0  9998","2 56791  70.0000 334.1137 0002992 267.5055  92.5762 14.98317548 25234","2023-078AA","56791","6950.231","96.108","574.176","570.017","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55417","STARLINK-5616","PAYLOAD","U","23014AC","2023-11-07 18:06:59","287968","14.98327088","0.0003133","70","74.8984","269.8549","90.2251","0","999","4380","-0.00029799","-0.00003646","0","4076669","0 STARLINK-5616","1 55417U 23014AC  23311.75485287 -.00003646  00000-0 -29799-3 0  9998","2 55417  70.0000  74.8984 0003133 269.8549  90.2251 14.98327088 43808","2023-014AC","55417","6950.202","96.107","574.244","569.889","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49166","STARLINK-3089","PAYLOAD","U","21082AN","2023-11-08 02:49:53","909184","14.98335158","0.0002442","70","264.0893","256.82","103.2687","0","999","11996","0.000044972","0.00000444","0","4077483","0 STARLINK-3089","1 49166U 21082AN  23312.11798506  .00000444  00000-0  44972-4 0  9999","2 49166  70.0000 264.0893 0002442 256.8200 103.2687 14.98335158119962","2021-082AN","49166","6950.177","96.107","573.739","570.345","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55754","STARLINK-5612","PAYLOAD","U","23028P","2023-11-08 02:34:21","969408","14.9833336","0.0002635","70","234.0317","250.8867","109.2007","0","999","3833","-0.000064878","-0.00000867","0","4077303","0 STARLINK-5612","1 55754U 23028P   23312.10719872 -.00000867  00000-0 -64878-4 0  9997","2 55754  70.0000 234.0317 0002635 250.8867 109.2007 14.98333360 38333","2023-028P","55754","6950.183","96.107","573.879","570.216","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55417","STARLINK-5616","PAYLOAD","U","23014AC","2023-11-08 02:07:39","144864","14.98336145","0.0003131","70","74.0567","274.151","85.9291","0","999","4385","-0.0002809","-0.00003444","0","4077350","0 STARLINK-5616","1 55417U 23014AC  23312.08864751 -.00003444  00000-0 -28090-3 0  9991","2 55417  70.0000  74.0567 0003131 274.1510  85.9291 14.98336145 43856","2023-014AC","55417","6950.174","96.107","574.215","569.863","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55629","STARLINK-5497","PAYLOAD","U","23021B","2023-11-08 02:03:41","97312","14.98328079","0.0002729","70","194.2862","269.2498","90.8348","0","999","4028","-0.00022614","-0.0000279","0","4077473","0 STARLINK-5497","1 55629U 23021B   23312.08589233 -.00002790  00000-0 -22614-3 0  9992","2 55629  70.0000 194.2862 0002729 269.2498  90.8348 14.98328079 40285","2023-021B","55629","6950.199","96.107","573.961","570.167","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56478","STARLINK-6041","PAYLOAD","U","23064AG","2023-11-07 20:37:51","772800","14.98329379","0.000269","70","114.7427","261.9143","98.1711","0","999","2835","0.000028678","0.00000249","0","4077417","0 STARLINK-6041","1 56478U 23064AG  23311.85962700  .00000249  00000-0  28678-4 0  9992","2 56478  70.0000 114.7427 0002690 261.9143  98.1711 14.98329379 28358","2023-064AG","56478","6950.195","96.107","573.929","570.190","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55766","STARLINK-5599","PAYLOAD","U","23028AB","2023-11-07 20:03:29","659680","14.98325732","0.0002924","70","214.8096","266.4983","93.5841","0","999","3877","-0.00020268","-0.0000251","0","4076600","0 STARLINK-5599","1 55766U 23028AB  23311.83575995 -.00002510  00000-0 -20268-3 0  9996","2 55766  70.0000 214.8096 0002924 266.4983  93.5841 14.98325732 38772","2023-028AB","55766","6950.206","96.107","574.103","570.039","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55652","STARLINK-5487","PAYLOAD","U","23021AA","2023-11-07 20:02:49","313472","14.98316042","0.000279","70","174.7436","270.9201","89.1638","0","999","4074","-0.00033971","-0.00004142","0","4076987","0 STARLINK-5487","1 55652U 23021AA  23311.83529298 -.00004142  00000-0 -33971-3 0  9996","2 55652  70.0000 174.7436 0002790 270.9201  89.1638 14.98316042 40741","2023-021AA","55652","6950.236","96.108","574.040","570.162","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55743","STARLINK-5602","PAYLOAD","U","23028C","2023-11-07 19:33:48","602304","14.98319286","0.000303","70","235.0217","266.7895","93.2918","0","999","3828","-0.00014239","-0.00001791","0","4076510","0 STARLINK-5602","1 55743U 23028C   23311.81514586 -.00001791  00000-0 -14239-3 0  9999","2 55743  70.0000 235.0217 0003030 266.7895  93.2918 14.98319286 38286","2023-028C","55743","6950.226","96.108","574.197","569.985","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55675","STARLINK-5232","PAYLOAD","U","23021AZ","2023-11-07 19:12:15","165792","14.99135227","0.0002754","70","154.748","262.7634","97.3212","0","999","4123","-0.00014312","-0.00001837","0","4076985","0 STARLINK-5232","1 55675U 23021AZ  23311.80017553 -.00001837  00000-0 -14312-3 0  9990","2 55675  70.0000 154.7480 0002754 262.7634  97.3212 14.99135227 41231","2023-021AZ","55675","6947.704","96.055","571.482","567.656","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55638","STARLINK-5507","PAYLOAD","U","23021L","2023-11-07 19:03:05","525280","14.98317882","0.000277","70","194.87","265.2914","94.7928","0","999","4024","-0.00039427","-0.00004793","0","4076899","0 STARLINK-5507","1 55638U 23021L   23311.79381395 -.00004793  00000-0 -39427-3 0  9993","2 55638  70.0000 194.8700 0002770 265.2914  94.7928 14.98317882 40240","2023-021L","55638","6950.230","96.108","574.021","570.170","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","56486","STARLINK-6201","PAYLOAD","U","23064AQ","2023-10-09 11:08:41","739072","14.98336399","0.0003062","70","188.7301","276.0703","84.0107","0","999","2359","-0.00021275","-0.00002631","0","4029150","0 STARLINK-6201","1 56486U 23064AQ  23282.46437198 -.00002631  00000-0 -21275-3 0  9997","2 56486  70.0000 188.7301 0003062 276.0703  84.0107 14.98336399 23596","2023-064AQ","56486","6950.173","96.107","574.166","569.910","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49135","STARLINK-3073","PAYLOAD","U","21082F","2023-10-09 12:31:59","317248","14.98334427","0.000279","70","318.6971","273.561","86.523","0","999","11483","0.0003859","0.00004515","0","4029150","0 STARLINK-3073","1 49135U 21082F   23282.52221432  .00004515  00000-0  38590-3 0  9996","2 49135  70.0000 318.6971 0002790 273.5610  86.5230 14.98334427114834","2021-082F","49135","6950.179","96.107","573.983","570.105","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49157","STARLINK-3051","PAYLOAD","U","21082AD","2023-10-09 13:20:23","561664","14.98336417","0.0002678","70","338.6219","262.3608","97.7247","0","999","11543","0.000098312","0.0000108","0","4029150","0 STARLINK-3051","1 49157U 21082AD  23282.55582826  .00001080  00000-0  98312-4 0  9993","2 49157  70.0000 338.6219 0002678 262.3608  97.7247 14.98336417115433","2021-082AD","49157","6950.173","96.107","573.899","570.177","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49157","STARLINK-3051","PAYLOAD","U","21082AD","2023-10-09 13:20:23","561664","14.98336417","0.0002678","70","338.6219","262.3608","97.7247","0","999","11543","0.000098312","0.0000108","0","4029255","0 STARLINK-3051","1 49157U 21082AD  23282.55582826  .00001080  00000-0  98312-4 0  9993","2 49157  70.0000 338.6219 0002678 262.3608  97.7247 14.98336417115433","2021-082AD","49157","6950.173","96.107","573.899","570.177","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49148","STARLINK-3048","PAYLOAD","U","21082U","2023-10-09 13:32:23","943264","14.98337054","0.0002869","70","338.5943","268.7967","91.2864","0","999","11433","0.00012619","0.00001413","0","4029150","0 STARLINK-3048","1 49148U 21082U   23282.56416601  .00001413  00000-0  12619-3 0  9996","2 49148  70.0000 338.5943 0002869 268.7967  91.2864 14.98337054114336","2021-082U","49148","6950.171","96.107","574.030","570.042","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49148","STARLINK-3048","PAYLOAD","U","21082U","2023-10-09 13:32:23","943264","14.98337054","0.0002869","70","338.5943","268.7967","91.2864","0","999","11546","0.00012619","0.00001413","0","4029177","0 STARLINK-3048","1 49148U 21082U   23282.56416601  .00001413  00000-0  12619-3 0  9996","2 49148  70.0000 338.5943 0002869 268.7967  91.2864 14.98337054115461","2021-082U","49148","6950.171","96.107","574.030","570.042","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55961","STARLINK-5933","PAYLOAD","U","23037AZ","2023-10-09 14:00:01","224","14.99314966","0.000301","70","328.4886","279.3101","88.2187","0","999","3268","-0.0018405","-0.0002255","0","4029046","0 STARLINK-5933","1 55961U 23037AZ  23282.58334491 -.00022550  00000-0 -18405-2 0  9991","2 55961  70.0000 328.4886 0003010 279.3101  88.2187 14.99314966 32686","2023-037AZ","55961","6947.149","96.044","571.105","566.923","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55932","STARLINK-5848","PAYLOAD","U","23037U","2023-10-09 14:00:01","224","14.98313959","0.000331","70","328.3675","277.418","198.0137","0","999","595","0.0017934","0.00021362","0","4029150","0 STARLINK-5848","1 55932U 23037U   23282.58334491  .00021362  00000-0  17934-2 0  9993","2 55932  70.0000 328.3675 0003310 277.4180 198.0137 14.98313959  5953","2023-037U","55932","6950.242","96.108","574.408","569.807","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55954","STARLINK-5892","PAYLOAD","U","23037AS","2023-10-09 14:00:01","224","14.99298752","0.0002996","70","328.5159","272.7737","70.1073","0","999","595","-0.00081081","-0.0001","0","4029150","0 STARLINK-5892","1 55954U 23037AS  23282.58334491 -.00010000  00000-0 -81081-3 0  9991","2 55954  70.0000 328.5159 0002996 272.7737  70.1073 14.99298752  5954","2023-037AS","55954","6947.199","96.045","571.145","566.982","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55962","STARLINK-5906","PAYLOAD","U","23037BA","2023-10-09 14:00:01","224","14.99303531","0.0003038","70","328.5302","273.6922","56.2957","0","999","579","-0.00086346","-0.00010644","0","4029150","0 STARLINK-5906","1 55962U 23037BA  23282.58334491 -.00010644  00000-0 -86346-3 0  9993","2 55962  70.0000 328.5302 0003038 273.6922  56.2957 14.99303531  5797","2023-037BA","55962","6947.184","96.045","571.160","566.938","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55955","STARLINK-5878","PAYLOAD","U","23037AT","2023-10-09 14:00:01","224","14.99285709","0.0003286","70","328.6207","272.9487","335.9595","0","999","595","0.0012987","0.00015827","0","4029150","0 STARLINK-5878","1 55955U 23037AT  23282.58334491  .00015827  00000-0  12987-2 0  9990","2 55955  70.0000 328.6207 0003286 272.9487 335.9595 14.99285709  5956","2023-037AT","55955","6947.239","96.046","571.387","566.821","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55961","STARLINK-5933","PAYLOAD","U","23037AZ","2023-10-09 14:00:01","224","14.99314966","0.000301","70","328.4886","279.3101","88.2187","0","999","595","-0.0018405","-0.0002255","0","4029150","0 STARLINK-5933","1 55961U 23037AZ  23282.58334491 -.00022550  00000-0 -18405-2 0  9991","2 55961  70.0000 328.4886 0003010 279.3101  88.2187 14.99314966  5956","2023-037AZ","55961","6947.149","96.044","571.105","566.923","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49169","STARLINK-3046","PAYLOAD","U","21082AR","2023-10-09 14:26:28","442112","14.98352572","0.0002445","70","338.5254","268.7558","91.3321","0","999","11555","-0.00027235","-0.00003343","0","4029287","0 STARLINK-3046","1 49169U 21082AR  23282.60171808 -.00003343  00000-0 -27235-3 0  9997","2 49169  70.0000 338.5254 0002445 268.7558  91.3321 14.98352572115556","2021-082AR","49169","6950.123","96.106","573.687","570.289","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","49169","STARLINK-3046","PAYLOAD","U","21082AR","2023-10-09 14:26:28","442112","14.98352572","0.0002445","70","338.5254","268.7558","91.3321","0","999","11434","-0.00027235","-0.00003343","0","4029504","0 STARLINK-3046","1 49169U 21082AR  23282.60171808 -.00003343  00000-0 -27235-3 0  9997","2 49169  70.0000 338.5254 0002445 268.7558  91.3321 14.98352572114342","2021-082AR","49169","6950.123","96.106","573.687","570.289","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","55639","STARLINK-5508","PAYLOAD","U","23021M","2023-10-09 14:33:59","899392","14.98326372","0.0003083","70","248.5051","270.594","89.4866","0","999","3636","-0.000074997","-0.00000988","0","4029449","0 STARLINK-5508","1 55639U 23021M   23282.60694328 -.00000988  00000-0 -74997-4 0  9998","2 55639  70.0000 248.5051 0003083 270.5940  89.4866 14.98326372 36367","2023-021M","55639","6950.204","96.107","574.212","569.926","0"
